SpatialDim,ParentLocationCode,TimeDim,TimeDimensionValue,SPIRITS_PERCENT,BEER_PERCENT,WINE_PERCENT,OTHER_ALCOHOL_PERCENT,SPIRITS_PER_CAPITA,BEER_PER_CAPITA,WINE_PER_CAPITA,OTHER_ALCOHOL_PER_CAPITA,ALL_ALCOHOLS_PER_CAPITA,PercentHouseholdExp,SPIRITS_PRICE,BEER_PRICE,WINE_PRICE,FEMALE_L_PER_CAPITA,MALE_L_PER_CAPITA,BOTH_SEX_L_PER_CAPITA,Most_Popular_Type_of_Spirit
CAF,AFR,1970,1970,0,0,0,0,0.02,1.03,0.54,0,2.72,0,0,0,0,0,0,0,Whisky
CAF,AFR,1971,1971,0,0,0,0,0.06,1.03,0.46,0,2.68,0,0,0,0,0,0,0,Whisky
CAF,AFR,1972,1972,0,0,0,0,0.04,1.06,0.32,0,2.55,0,0,0,0,0,0,0,Whisky
CAF,AFR,1973,1973,0,0,0,0,0.05,1.13,0.24,0,2.55,0,0,0,0,0,0,0,Whisky
CAF,AFR,1974,1974,0,0,0,0,0.04,1.16,0.29,0,2.63,0,0,0,0,0,0,0,Whisky
CAF,AFR,1975,1975,0,0,0,0,0.05,0.99,0.37,0,2.54,0,0,0,0,0,0,0,Whisky
CAF,AFR,1976,1976,0,0,0,0,0.06,0.97,0.32,0,2.48,0,0,0,0,0,0,0,Whisky
CAF,AFR,1977,1977,0,0,0,0,0.05,1.14,0.3,0,2.63,0,0,0,0,0,0,0,Whisky
CAF,AFR,1978,1978,0,0,0,0,0.06,1.22,0.24,0,2.64,0,0,0,0,0,0,0,Whisky
CAF,AFR,1979,1979,0,0,0,0,0.04,1.11,0.22,0,2.49,0,0,0,0,0,0,0,Whisky
CAF,AFR,1980,1980,0,0,0,0,0.07,1.31,0.36,0,2.83,0,0,0,0,0,0,0,Whisky
CAF,AFR,1981,1981,0,0,0,0,0.04,1.08,0.43,0,2.6,0,0,0,0,0,0,0,Whisky
CAF,AFR,1982,1982,0,0,0,0,0.07,1.01,0.74,0,2.85,0,0,0,0,0,0,0,Whisky
CAF,AFR,1983,1983,0,0,0,0,0.03,1,0.3,0,2.48,0,0,0,0,0,0,0,Whisky
CAF,AFR,1984,1984,0,0,0,0,0.02,0.87,0.46,0,2.5,0,0,0,0,0,0,0,Whisky
CAF,AFR,1985,1985,0,0,0,0,0.03,1.21,0.43,0,2.8,0,0,0,0,0,0,0,Whisky
CAF,AFR,1986,1986,0,0,0,0,0.03,1.41,0.36,0,2.94,0,0,0,0,0,0,0,Whisky
CAF,AFR,1987,1987,0,0,0,0,0.04,1.37,0.22,0,2.78,0,0,0,0,0,0,0,Whisky
CAF,AFR,1988,1988,0,0,0,0,0.02,1.15,0.2,0,2.51,0,0,0,0,0,0,0,Whisky
CAF,AFR,1989,1989,0,0,0,0,0.03,1.15,0.17,0,2.52,0,0,0,0,0,0,0,Whisky
CAF,AFR,1990,1990,0,0,0,0,0.03,0.53,0.14,0,0,0,0,0,0,0,0,0,Whisky
CAF,AFR,1991,1991,0,0,0,0,0.03,0.68,0.11,0,2.12,0,0,0,0,0,0,0,Whisky
CAF,AFR,1992,1992,0,0,0,0,0.02,0.67,0.07,0,2.06,0,0,0,0,0,0,0,Whisky
CAF,AFR,1993,1993,0,0,0,0,0.02,0.89,0.05,0,2.28,0,0,0,0,0,0,0,Whisky
CAF,AFR,1994,1994,0,0,0,0,0.03,0.57,0.06,0,2.04,0,0,0,0,0,0,0,Whisky
CAF,AFR,1995,1995,0,0,0,0,0.03,0.51,0.13,0,1.93,0,0,0,0,0,0,0,Whisky
CAF,AFR,1996,1996,0,0,0,0,0.03,0.24,0.03,0,1.74,0,0,0,0,0,0,0,Whisky
CAF,AFR,1997,1997,0,0,0,0,0.02,0.29,0.03,0,1.58,0,0,0,0,0,0,0,Whisky
CAF,AFR,1998,1998,0,0,0,0,0.02,0.37,0.03,0,1.68,0,0,0,0,0,0,0,Whisky
CAF,AFR,1999,1999,0,0,0,0,0.03,0.21,0.02,0,1.54,0,0,0,0,0,0,0,Whisky
CAF,AFR,2000,2000,0,0,0,0,0.04,0.83,0.06,0,3.2,0,0,0,0,0,0,0,Whisky
CAF,AFR,2001,2001,0,0,0,0,0.08,0.75,0.05,0,3.2,0,0,0,0,0,0,0,Whisky
CAF,AFR,2002,2002,0,0,0,0,0.04,0.6,0.04,0,3.09,0,0,0,0,0,0,0,Whisky
CAF,AFR,2003,2003,0,0,0,0,0.08,0.55,0.03,0,3.1100000000000003,0,0,0,0,0,0,0,Whisky
CAF,AFR,2004,2004,0,0,0,0,0.06,0.51,0.02,0,3.1100000000000003,0,0,0,0,0,0,0,Whisky
CAF,AFR,2005,2005,0,0,0,0,0.06,0.44,0.09,0,3.16,0,0,0,0,0,0,0,Whisky
CAF,AFR,2006,2006,0,0,0,0,0.08,0.53,0.09,0,3.17,0,0,0,0,0,0,0,Whisky
CAF,AFR,2007,2007,0,0,0,0,0.06,0.56,0.02,0,3.1799999999999997,0,0,0,0,0,0,0,Whisky
CAF,AFR,2008,2008,0,0,0,0,0.04,0.63,0.02,0,3.23,0,0,0,0,0,0,0,Whisky
CAF,AFR,2009,2009,0,0,0,0,0.08,0.6,0.02,0,3.18,0,0,0,0,0,0,0,Whisky
CAF,AFR,2010,2010,0,0,0,0,0.08,0.58,0.030000000000000002,0,3.49,0,0,0,0,0,0,0,Whisky
CAF,AFR,2011,2011,0,0,0,0,0.04,0.65,0.030000000000000002,0,3.4299999999999997,0,0,0,0,0,0,0,Whisky
CAF,AFR,2012,2012,0,0,0,0,0,0.31,0,0,1.72,0,28.78,1.02,3.49,0,0,0,Whisky
CAF,AFR,2013,2013,0,0,0,0,0,0.22,0,0,1.46,0,0,0,0,0,0,0,Whisky
CAF,AFR,2014,2014,0,0,0,0,0,0.36,0,0,1.59,0,0,0,0,0,0,0,Whisky
CAF,AFR,2015,2015,0,0,0,0,0,0.43,0.01,0,1.68,0,0,0,0,0,0,0,Whisky
CAN,AMR,1961,1961,0,0,0,0,2.31,4.1,0.4,0,7.39,0,0,0,0,0,0,0,Whisky
CAN,AMR,1962,1962,0,0,0,0,2.39,4.19,0.41,0,7.56,0,0,0,0,0,0,0,Whisky
CAN,AMR,1963,1963,0,0,0,0,2.51,4.32,0.44,0,7.87,0,0,0,0,0,0,0,Whisky
CAN,AMR,1964,1964,0,0,0,0,2.07,3.96,0.33,0,6.49,0,0,0,0,0,0,0,Whisky
CAN,AMR,1965,1965,0,0,0,0,2.02,4.03,0.33,0,6.49,0,0,0,0,0,0,0,Whisky
CAN,AMR,1966,1966,0,0,0,0,2.34,4.04,0.38,0,6.76,0,0,0,0,0,0,0,Whisky
CAN,AMR,1967,1967,0,0,0,0,2.4,4.17,0.4,0,6.97,0,0,0,0,0,0,0,Whisky
CAN,AMR,1968,1968,0,0,0,0,2.55,4.24,0.42,0,7.21,0,0,0,0,0,0,0,Whisky
CAN,AMR,1969,1969,0,0,0,0,2.5,4.22,0.44,0,7.16,0,0,0,0,0,0,0,Whisky
CAN,AMR,1970,1970,0,0,0,0,2.57,4.4,0.51,0,7.48,0,0,0,0,0,0,0,Whisky
CAN,AMR,1971,1971,0,0,0,0,2.69,4.59,0.57,0,7.85,0,0,0,0,0,0,0,Whisky
CAN,AMR,1972,1972,0,0,0,0,2.96,4.76,0.65,0,8.37,0,0,0,0,0,0,0,Whisky
CAN,AMR,1973,1973,0,0,0,0,3.17,4.95,0.71,0,8.83,0,0,0,0,0,0,0,Whisky
CAN,AMR,1974,1974,0,0,0,0,3.45,5.13,0.75,0,9.33,0,0,0,0,0,0,0,Whisky
CAN,AMR,1975,1975,0,0,0,0,3.78,5.19,0.79,0,9.76,0,0,0,0,0,0,0,Whisky
CAN,AMR,1976,1976,0,0,0,0,3.84,5.25,0.83,0,9.92,0,0,0,0,0,0,0,Whisky
CAN,AMR,1977,1977,0,0,0,0,3.92,5.15,0.87,0,9.94,0,0,0,0,0,0,0,Whisky
CAN,AMR,1978,1978,0,0,0,0,3.97,5.18,0.96,0,10.11,0,0,0,0,0,0,0,Whisky
CAN,AMR,1979,1979,0,0,0,0,4.01,5.06,1.08,0,10.15,0,0,0,0,0,0,0,Whisky
CAN,AMR,1980,1980,0,0,0,0,3.86,5.21,1.11,0,10.32,0,0,0,0,0,0,0,Whisky
CAN,AMR,1981,1981,0,0,0,0,4.02,5.08,1.18,0,10.33,0,0,0,0,0,0,0,Whisky
CAN,AMR,1982,1982,0,0,0,0,3.91,5.12,1.22,0,10.32,0,0,0,0,0,0,0,Whisky
CAN,AMR,1983,1983,0,0,0,0,3.67,5.01,1.24,0,10.06,0,0,0,0,0,0,0,Whisky
CAN,AMR,1984,1984,0,0,0,0,3.35,5,1.24,0,9.68,0,0,0,0,0,0,0,Whisky
CAN,AMR,1985,1985,0,0,0,0,3.21,4.94,1.29,0,9.55,0,0,0,0,0,0,0,Whisky
CAN,AMR,1986,1986,0,0,0,0,3.11,4.87,1.33,0,9.41,0,0,0,0,0,0,0,Whisky
CAN,AMR,1987,1987,0,0,0,0,2.99,4.83,1.3,0,9.28,0,0,0,0,0,0,0,Whisky
CAN,AMR,1988,1988,0,0,0,0,3,4.91,1.34,0,9.39,0,0,0,0,0,0,0,Whisky
CAN,AMR,1989,1989,0,0,0,0,2.91,4.82,1.27,0,9.14,0,0,0,0,0,0,0,Whisky
CAN,AMR,1990,1990,0,0,0,0,2.74,4.71,1.21,0,8.77,2.3,0,0,0,0,0,0,Whisky
CAN,AMR,1991,1991,0,0,0,0,2.55,4.58,1.14,0,8.28,2.2,0,0,0,0,0,0,Whisky
CAN,AMR,1992,1992,0,0,0,0,2.36,4.43,1.11,0,8.02,2.2,0,0,0,0,0,0,Whisky
CAN,AMR,1993,1993,0,0,0,0,2,4.38,1.12,0,7.5,2.2,0,0,0,0,0,0,Whisky
CAN,AMR,1994,1994,0,0,0,0,2,4.4,1.1,0,7.5,2.2,0,0,0,0,0,0,Whisky
CAN,AMR,1995,1995,0,0,0,0,1.9,4.34,1.11,0,7.3,2.2,0,0,0,0,0,0,Whisky
CAN,AMR,1996,1996,0,0,0,0,1.9,4.33,1.14,0,7.4,2,0,0,0,0,0,0,Whisky
CAN,AMR,1997,1997,0,0,0,0,1.9,4.24,1.18,0,7.2,2,0,0,0,0,0,0,Whisky
CAN,AMR,1998,1998,0,0,0,0,1.9,4.2,1.2,0,7.3,2.2,0,0,0,0,0,0,Whisky
CAN,AMR,1999,1999,0,0,0,0,2,4.3,1.2,0,7.5,2,0,0,0,0,0,0,Whisky
CAN,AMR,2000,2000,0,0,0,0,4.2,8.6,2.6,0,15.3,2.1,0,0,0,0,0,0,Whisky
CAN,AMR,2001,2001,0,0,0,0,4.2,8.4,2.8,0,15.3,2,0,0,0,0,0,0,Whisky
CAN,AMR,2002,2002,0,0,0,0,4.2,8.4,2.8,0,15.4,2.1,0,0,0,0,0,0,Whisky
CAN,AMR,2003,2003,0,0,0,0,4.2,8.4,3,0,15.5,2.1,0,0,0,0,0,0,Whisky
CAN,AMR,2004,2004,0,0,0,0,4.2,8.4,3,0,15.6,2.1,0,0,0,0,0,0,Whisky
CAN,AMR,2005,2005,0,0,0,0,4,8.4,3.2,0,16,2,0,0,0,0,0,0,Whisky
CAN,AMR,2006,2006,0,0,0,0,4.2,8.4,3.4,0,16.4,2,0,0,0,0,0,0,Whisky
CAN,AMR,2007,2007,0,0,0,0,4.2,8.4,3.6,0,16.6,2,0,0,0,0,0,0,Whisky
CAN,AMR,2008,2008,0,0,0,0,4.2,8.4,3.6,0,16.6,2,0,0,0,0,0,0,Whisky
CAN,AMR,2009,2009,0,0,0,0,4.2,8.4,3.8,0,16.8,2.1,0,0,0,0,0,0,Whisky
CAN,AMR,2010,2010,0,0,0,0,4.2,8.4,3.8,0,16.8,2,0,0,0,0,0,0,Whisky
CAN,AMR,2011,2011,0,0,0,0,4.2,8,3.8,0,16.4,2,0,0,0,0,0,0,Whisky
CAN,AMR,2012,2012,0,0,0,0,4.2,8,4,0,16.6,1.1,47.58,2.05,16.63,0,0,0,Whisky
CAN,AMR,2013,2013,0,0,0,0,4.2,7.8,4,0,16.4,1.2,0,0,0,0,0,0,Whisky
CAN,AMR,2014,2014,0,0,0,0,4,7.6,4,0,16.2,1.1,0,0,0,0,0,0,Whisky
CAN,AMR,2015,2015,0,0,0,0,2,3.7,2,0,8,1.2,0,0,0,0,0,0,Whisky
CHE,EUR,1961,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1962,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1963,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1964,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1965,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1966,1966,0,0,0,0,2.43,5.09,6.15,0,14.22,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1967,1967,0,0,0,0,2.27,5.15,6.32,0,14.19,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1968,1968,0,0,0,0,2.53,4.94,6.22,0,14.23,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1969,1969,0,0,0,0,2.68,5.03,6.45,0,14.65,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1970,1970,0,0,0,0,2.57,5.15,6.6,0,14.79,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1971,1971,0,0,0,0,2.67,5.08,6.56,0,14.77,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1972,1972,0,0,0,0,2.82,4.8,6.95,0,15.02,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1973,1973,0,0,0,0,3.02,4.92,7.26,0,15.63,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1974,1974,0,0,0,0,2.8,4.88,7.15,0,15.24,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1975,1975,0,0,0,0,2.48,4.63,6.79,0,14.28,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1976,1976,0,0,0,0,2.36,4.56,6.64,0,13.96,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1977,1977,0,0,0,0,2.55,4.35,6.8,0,14.04,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1978,1978,0,0,0,0,2.63,4.3,6.9,0,14.16,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1979,1979,0,0,0,0,2.56,4.28,6.9,0,14.06,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1980,1980,0,0,0,0,2.54,4.3,7.11,0,14.25,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1981,1981,0,0,0,0,2.6,4.34,7.32,0,14.58,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1982,1982,0,0,0,0,2.71,4.42,7.28,0,14.71,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1983,1983,0,0,0,0,2.69,4.3,7.09,0,14.41,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1984,1984,0,0,0,0,2.56,4.17,7.29,0,14.33,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1985,1985,0,0,0,0,2.67,4.19,7.21,0,14.37,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1986,1986,0,0,0,0,2.54,4.19,7.04,0,14.07,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1987,1987,0,0,0,0,2.41,4.17,7.16,0,14.02,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1988,1988,0,0,0,0,2.41,4.13,7.2,0,14.03,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1989,1989,0,0,0,0,2.28,4.17,7.14,0,13.86,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1990,1990,0,0,0,0,2.17,4.09,6.5,0,12.99,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1991,1991,0,0,0,0,2.17,4.1,6.39,0,12.9,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1992,1992,0,0,0,0,1.93,3.99,6.16,0,12.33,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1993,1993,0,0,0,0,1.93,3.99,6.16,0,12.33,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1994,1994,0,0,0,0,1.95,3.77,5.96,0,11.79,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1995,1995,0,0,0,0,1.83,3.65,5.85,0,11.45,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1996,1996,0,0,0,0,1.83,3.53,5.85,0,11.33,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1997,1997,0,0,0,0,1.83,3.41,5.85,0,11.21,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1998,1998,0,0,0,0,1.7,3.53,5.72,0,11.07,0,0,0,0,0,0,0,Liqueur
CHE,EUR,1999,1999,0,0,0,0,1.7,3.4,5.83,0,11.05,0,0,0,0,0,0,0,Liqueur
CHE,EUR,2000,2000,0,0,0,0,3.88,6.78,11.62,0,22.52,0,0,0,0,0,0,0,Liqueur
CHE,EUR,2001,2001,0,0,0,0,3.86,6.76,11.36,0,22.24,0,0,0,0,0,0,0,Liqueur
CHE,EUR,2002,2002,0,0,0,0,3.86,6.52,11.1,0,21.7,0,0,0,0,0,0,0,Liqueur
CHE,EUR,2003,2003,0,0,0,0,3.84,6.74,10.82,0,21.64,0,0,0,0,0,0,0,Liqueur
CHE,EUR,2004,2004,0,0,0,0,3.84,6.48,10.54,0,21.1,0,0,0,0,0,0,0,Liqueur
CHE,EUR,2005,2005,0,0,0,0,3.58,6.22,10.28,0,20.3,0,0,0,0,0,0,0,Liqueur
CHE,EUR,2006,2006,0,0,0,0,3.8,6.42,10,0,20.48,0,0,0,0,0,0,0,Liqueur
CHE,EUR,2007,2007,0,0,0,0,3.8,6.64,10.2,0,20.88,0,0,0,0,0,0,0,Liqueur
CHE,EUR,2008,2008,0,0,0,0,3.78,6.62,9.94,0,20.58,0,0,0,0,0,0,0,Liqueur
CHE,EUR,2009,2009,0,0,0,0,3.78,6.6,9.68,0,20.3,0,0,0,0,0,0,0,Liqueur
CHE,EUR,2010,2010,0,0,0,0,3.54,6.36,9.88,0,20.02,0,0,0,0,0,0,0,Liqueur
CHE,EUR,2011,2011,0,0,0,0,3.76,6.34,9.64,0,19.98,0,0,0,0,0,0,0,Liqueur
CHE,EUR,2012,2012,0,0,0,0,3.76,6.34,9.39,0,19.729999999999997,0,33.57,1.31,6.29,0,0,0,Liqueur
CHE,EUR,2013,2013,0,0,0,0,3.52,6.34,9.38,0,19.47,0,0,0,0,0,0,0,Liqueur
CHE,EUR,2014,2014,0,0,0,0,3.52,6.33,9.15,0,19.229999999999997,0,0,0,0,0,0,0,Liqueur
CHE,EUR,2015,2015,0,0,0,0,1.76,3.17,4.58,0,9.62,0,0,0,0,0,0,0,Liqueur
CHL,AMR,1963,1963,0,0,0,0,0.96,1.03,9.15,0,11.14,0,0,0,0,0,0,0,Pisco
CHL,AMR,1964,1964,0,0,0,0,1.18,0.98,9.44,0,11.6,0,0,0,0,0,0,0,Pisco
CHL,AMR,1965,1965,0,0,0,0,1.05,1.68,6.96,0,9.69,0,0,0,0,0,0,0,Pisco
CHL,AMR,1966,1966,0,0,0,0,1.06,1.46,8.82,0,11.34,0,0,0,0,0,0,0,Pisco
CHL,AMR,1967,1967,0,0,0,0,1.01,1.5,8.89,0,11.4,0,0,0,0,0,0,0,Pisco
CHL,AMR,1968,1968,0,0,0,0,1.03,1.39,9.18,0,11.6,0,0,0,0,0,0,0,Pisco
CHL,AMR,1969,1969,0,0,0,0,1.01,1.16,6.92,0,9.09,0,0,0,0,0,0,0,Pisco
CHL,AMR,1970,1970,0,0,0,0,1.11,1.35,6.74,0,9.2,0,0,0,0,0,0,0,Pisco
CHL,AMR,1971,1971,0,0,0,0,1.31,1.68,8.62,0,11.61,0,0,0,0,0,0,0,Pisco
CHL,AMR,1972,1972,0,0,0,0,1.29,1.72,9.79,0,12.8,0,0,0,0,0,0,0,Pisco
CHL,AMR,1973,1973,0,0,0,0,0.81,1.43,8.86,0,11.1,0,0,0,0,0,0,0,Pisco
CHL,AMR,1974,1974,0,0,0,0,0.98,1.43,7.58,0,9.99,0,0,0,0,0,0,0,Pisco
CHL,AMR,1975,1975,0,0,0,0,1.1,0.6,6.9,0,8.6,0,0,0,0,0,0,0,Pisco
CHL,AMR,1976,1976,0,0,0,0,1.54,0.75,7.4,0,9.69,0,0,0,0,0,0,0,Pisco
CHL,AMR,1977,1977,0,0,0,0,1.16,1.08,8.09,0,10.33,0,0,0,0,0,0,0,Pisco
CHL,AMR,1978,1978,0,0,0,0,1.37,1.02,7.41,0,9.8,0,0,0,0,0,0,0,Pisco
CHL,AMR,1979,1979,0,0,0,0,1.42,1.09,7.81,0,10.32,0,0,0,0,0,0,0,Pisco
CHL,AMR,1980,1980,0,0,0,0,1.33,1.27,7.62,0,10.22,0,0,0,0,0,0,0,Pisco
CHL,AMR,1981,1981,0,0,0,0,1.33,1.33,7.08,0,9.74,0,0,0,0,0,0,0,Pisco
CHL,AMR,1982,1982,0,0,0,0,2.59,1.21,8.84,0,12.64,0,0,0,0,0,0,0,Pisco
CHL,AMR,1983,1983,0,0,0,0,2.59,1.1,6.29,0,9.98,0,0,0,0,0,0,0,Pisco
CHL,AMR,1984,1984,0,0,0,0,2.59,1.09,6.36,0,10.04,0,0,0,0,0,0,0,Pisco
CHL,AMR,1985,1985,0,0,0,0,2.59,1.17,5.96,0,9.72,0,0,0,0,0,0,0,Pisco
CHL,AMR,1986,1986,0,0,0,0,2.59,1.2,5.14,0,8.93,0,0,0,0,0,0,0,Pisco
CHL,AMR,1987,1987,0,0,0,0,2.59,1.49,5.41,0,9.49,0,0,0,0,0,0,0,Pisco
CHL,AMR,1988,1988,0,0,0,0,2.59,1.57,5.36,0,9.52,0,0,0,0,0,0,0,Pisco
CHL,AMR,1989,1989,0,0,0,0,2.59,1.63,4.43,0,8.65,0,0,0,0,0,0,0,Pisco
CHL,AMR,1990,1990,0,0,0,0,2.59,1.65,4.37,0,8.61,0,0,0,0,0,0,0,Pisco
CHL,AMR,1991,1991,0,0,0,0,2.59,1.6,3.8,0,7.99,0,0,0,0,0,0,0,Pisco
CHL,AMR,1992,1992,0,0,0,0,2.59,1.71,3.52,0,7.82,0,0,0,0,0,0,0,Pisco
CHL,AMR,1993,1993,0,0,0,0,2.59,1.89,3.19,0,7.67,0,0,0,0,0,0,0,Pisco
CHL,AMR,1994,1994,0,0,0,0,2.59,1.8,3.34,0,7.73,0,0,0,0,0,0,0,Pisco
CHL,AMR,1995,1995,0,0,0,0,2.59,2.37,3.38,0,8.34,0,0,0,0,0,0,0,Pisco
CHL,AMR,1996,1996,0,0,0,0,2.59,2.39,2.45,0,7.43,0,0,0,0,0,0,0,Pisco
CHL,AMR,1997,1997,0,0,0,0,2.59,1.96,2.02,0,6.57,0,0,0,0,0,0,0,Pisco
CHL,AMR,1998,1998,0,0,0,0,2.59,1.88,2.78,0,7.25,0,0,0,0,0,0,0,Pisco
CHL,AMR,1999,1999,0,0,0,0,2.59,2.21,2.81,0,7.61,0,0,0,0,0,0,0,Pisco
CHL,AMR,2000,2000,0,0,0,0,3.95,3.59,5.77,0,13.33,0,0,0,0,0,0,0,Pisco
CHL,AMR,2001,2001,0,0,0,0,3.83,3.5700000000000003,5.6,0,13.04,0,0,0,0,0,0,0,Pisco
CHL,AMR,2002,2002,0,0,0,0,3.8099999999999996,3.52,5.59,0,12.94,0,0,0,0,0,0,0,Pisco
CHL,AMR,2003,2003,0,0,0,0,3.9299999999999997,3.6100000000000003,6.0600000000000005,0,13.620000000000001,0,0,0,0,0,0,0,Pisco
CHL,AMR,2004,2004,0,0,0,0,3.55,3.67,5.9,0,13.3,0,0,0,0,0,0,0,Pisco
CHL,AMR,2005,2005,0,0,0,0,5.94,4.02,5.18,0,15.14,0,0,0,0,0,0,0,Pisco
CHL,AMR,2006,2006,0,0,0,0,5.7,4.52,4.44,0,14.66,0,0,0,0,0,0,0,Pisco
CHL,AMR,2007,2007,0,0,0,0,4.44,4.68,5.66,0,14.78,0,0,0,0,0,0,0,Pisco
CHL,AMR,2008,2008,0,0,0,0,5.42,4.86,4.34,0,14.62,0,0,0,0,0,0,0,Pisco
CHL,AMR,2009,2009,0,0,0,0,5,4.64,5.7,0,15.34,0,0,0,0,0,0,0,Pisco
CHL,AMR,2010,2010,0,0,0,0,4.43,4.720000000000001,6.33,0,15.48,0,0,0,0,0,0,0,Pisco
CHL,AMR,2011,2011,0,0,0,0,3.91,4.97,5.18,0,14.28,0,0,0,0,0,0,0,Pisco
CHL,AMR,2012,2012,0,0,0,0,4.98,5.029999999999999,4.87,0,15.11,0,13.07,1.15,3.49,0,0,0,Pisco
CHL,AMR,2013,2013,0,0,0,0,3.9,5.27,5.02,0,14.43,0,0,0,0,0,0,0,Pisco
CHL,AMR,2014,2014,0,0,0,0,3.9099999999999997,5.4399999999999995,5.5,0,15.08,0,0,0,0,0,0,0,Pisco
CHL,AMR,2015,2015,0,0,0,0,2.43,2.85,2.61,0,7.89,0,0,0,0,0,0,0,Pisco
CHN,WPR,1961,1961,0,0,0,0,0.48,0.01,0,0,0.49,0,0,0,0,0,0,0,Chinese Spirits
CHN,WPR,1962,1962,0,0,0,0,0.59,0.01,0,0,0.6,0,0,0,0,0,0,0,Chinese Spirits
CHN,WPR,1963,1963,0,0,0,0,0.61,0.01,0,0,0.62,0,0,0,0,0,0,0,Chinese Spirits
CHN,WPR,1964,1964,0,0,0,0,0.63,0.01,0,0,0.64,0,0,0,0,0,0,0,Chinese Spirits
CHN,WPR,1965,1965,0,0,0,0,0.65,0.01,0,0,0.66,0,0,0,0,0,0,0,Chinese Spirits
CHN,WPR,1966,1966,0,0,0,0,0.79,0.01,0,0,0.8,0,0,0,0,0,0,0,Chinese Spirits
CHN,WPR,1967,1967,0,0,0,0,0.69,0.01,0,0,0.7,0,0,0,0,0,0,0,Chinese Spirits
CHN,WPR,1968,1968,0,0,0,0,0.74,0.01,0,0,0.75,0,0,0,0,0,0,0,Chinese Spirits
CHN,WPR,1969,1969,0,0,0,0,0.8,0.01,0,0,0.81,0,0,0,0,0,0,0,Chinese Spirits
CHN,WPR,1970,1970,0,0,0,0,0.74,0.01,0,0,0.75,0,0,0,0,0,0,0,Chinese Spirits
CHN,WPR,1971,1971,0,0,0,0,0.83,0.01,0,0,0.84,0,0,0,0,0,0,0,Chinese Spirits
CHN,WPR,1972,1972,0,0,0,0,0.87,0.02,0,0,0.89,0,0,0,0,0,0,0,Chinese Spirits
CHN,WPR,1973,1973,0,0,0,0,0.99,0.02,0,0,1,0,0,0,0,0,0,0,Chinese Spirits
CHN,WPR,1974,1974,0,0,0,0,1.03,0.02,0,0,1.05,0,0,0,0,0,0,0,Chinese Spirits
CHN,WPR,1975,1975,0,0,0,0,1.16,0.02,0,0,1.18,0,0,0,0,0,0,0,Chinese Spirits
CHN,WPR,1976,1976,0,0,0,0,1.32,0.02,0,0,1.34,0,0,0,0,0,0,0,Chinese Spirits
CHN,WPR,1977,1977,0,0,0,0,1.19,0.02,0,0,1.21,0,0,0,0,0,0,0,Chinese Spirits
CHN,WPR,1978,1978,0,0,0,0,1.2,0.02,0,0,1.23,0,0,0,0,0,0,0,Chinese Spirits
CHN,WPR,1979,1979,0,0,0,0,1.29,0.03,0.01,0,1.33,0,0,0,0,0,0,0,Chinese Spirits
CHN,WPR,1980,1980,0,0,0,0,1.64,0.05,0.02,0,1.7,0,0,0,0,0,0,0,Chinese Spirits
CHN,WPR,1981,1981,0,0,0,0,1.81,0.06,0.02,0,2.04,0,0,0,0,0,0,0,Chinese Spirits
