Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
923137,SA_0000001822,COUNTRY,DOM,AMR,YEAR,Americas,SEX,2018,SEX_BTSX,,,,,,,6.7 [5.8-8.1],6.7,5.8,8.1,,2020-05-16T18:14:51+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932859,SA_0000001822,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,SEX,2018,SEX_FMLE,,,,,,,0 [0-0],0.0,0.0,0.0,,2020-05-16T18:14:58+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
942322,SA_0000001822,COUNTRY,ZMB,AFR,YEAR,Africa,SEX,2018,SEX_MLE,,,,,,,10.6 [8.5-12.8],10.6,8.5,12.8,,2020-05-16T18:15:00+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932666,SA_0000001822,COUNTRY,KNA,AMR,YEAR,Americas,SEX,2018,SEX_BTSX,,,,,,,8.9 [7.7-10.3],8.9,7.7,10.3,,2020-05-16T18:14:54+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932850,SA_0000001822,COUNTRY,SLE,AFR,YEAR,Africa,SEX,2018,SEX_FMLE,,,,,,,1.6 [1.4-2.3],1.6,1.4,2.3,,2020-05-16T18:14:58+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923078,SA_0000001822,COUNTRY,CAN,AMR,YEAR,Americas,SEX,2018,SEX_FMLE,,,,,,,4.1 [3.6-4.7],4.1,3.6,4.7,,2020-05-16T18:14:49+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923486,SA_0000001822,COUNTRY,IRL,EUR,YEAR,Europe,SEX,2018,SEX_MLE,,,,,,,19.6 [16.1-21.5],19.6,16.1,21.5,,2020-05-16T18:14:53+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923438,SA_0000001822,COUNTRY,GEO,EUR,YEAR,Europe,SEX,2018,SEX_MLE,,,,,,,13.6 [11.5-16.2],13.6,11.5,16.2,,2020-05-16T18:14:52+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932838,SA_0000001822,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,SEX,2018,SEX_FMLE,,,,,,,0.1 [0-0.3],0.1,0.0,0.3,,2020-05-16T18:14:57+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923030,SA_0000001822,COUNTRY,BEN,AFR,YEAR,Africa,SEX,2018,SEX_FMLE,,,,,,,1.1 [0.8-1.5],1.1,0.8,1.5,,2020-05-16T18:14:48+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923068,SA_0000001822,COUNTRY,BTN,SEAR,YEAR,South-East Asia,SEX,2018,SEX_BTSX,,,,,,,0.4 [0.1-0.9],0.4,0.1,0.9,,2020-05-16T18:14:49+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923035,SA_0000001822,COUNTRY,BGD,SEAR,YEAR,South-East Asia,SEX,2018,SEX_BTSX,,,,,,,0 [0-0.1],0.0,0.0,0.1,,2020-05-16T18:14:49+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923120,SA_0000001822,COUNTRY,CYP,EUR,YEAR,Europe,SEX,2018,SEX_FMLE,,,,,,,4.8 [4.6-6.1],4.8,4.6,6.1,,2020-05-16T18:14:50+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923460,SA_0000001822,COUNTRY,GTM,AMR,YEAR,Americas,SEX,2018,SEX_BTSX,,,,,,,2.5 [1.8-3.3],2.5,1.8,3.3,,2020-05-16T18:14:52+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932720,SA_0000001822,COUNTRY,MEX,AMR,YEAR,Americas,SEX,2018,SEX_BTSX,,,,,,,5 [4.5-6.9],5.0,4.5,6.9,,2020-05-16T18:14:55+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923020,SA_0000001822,COUNTRY,AZE,EUR,YEAR,Europe,SEX,2018,SEX_BTSX,,,,,,,4.4 [3.3-5.5],4.4,3.3,5.5,,2020-05-16T18:14:48+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932906,SA_0000001822,COUNTRY,TLS,SEAR,YEAR,South-East Asia,SEX,2018,SEX_BTSX,,,,,,,2.2 [1.2-3.2],2.2,1.2,3.2,,2020-05-16T18:14:59+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923458,SA_0000001822,COUNTRY,GRD,AMR,YEAR,Americas,SEX,2018,SEX_FMLE,,,,,,,3.9 [4.1-5.6],3.9,4.1,5.6,,2020-05-16T18:14:52+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932704,SA_0000001822,COUNTRY,LVA,EUR,YEAR,Europe,SEX,2018,SEX_MLE,,,,,,,20.9 [23-30.1],20.9,23.0,30.1,,2020-05-16T18:14:55+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932878,SA_0000001822,COUNTRY,SVN,EUR,YEAR,Europe,SEX,2018,SEX_MLE,,,,,,,18.4 [15.6-21.3],18.4,15.6,21.3,,2020-05-16T18:14:58+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932671,SA_0000001822,COUNTRY,KOR,WPR,YEAR,Western Pacific,SEX,2018,SEX_MLE,,,,,,,14.7 [12.1-17.3],14.7,12.1,17.3,,2020-05-16T18:14:54+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
913112,SA_0000001822,COUNTRY,ALB,EUR,YEAR,Europe,SEX,2018,SEX_MLE,,,,,,,11.6 [9.8-14.5],11.6,9.8,14.5,,2020-05-16T18:14:48+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
942294,SA_0000001822,COUNTRY,USA,AMR,YEAR,Americas,SEX,2018,SEX_FMLE,,,,,,,4.6 [3.8-5.1],4.6,3.8,5.1,,2020-05-16T18:14:59+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932781,SA_0000001822,COUNTRY,NPL,SEAR,YEAR,South-East Asia,SEX,2018,SEX_FMLE,,,,,,,0.8 [0.4-1.1],0.8,0.4,1.1,,2020-05-16T18:14:56+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932901,SA_0000001822,COUNTRY,TJK,EUR,YEAR,Europe,SEX,2018,SEX_FMLE,,,,,,,1 [0.6-1.4],1.0,0.6,1.4,,2020-05-16T18:14:59+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923073,SA_0000001822,COUNTRY,BWA,AFR,YEAR,Africa,SEX,2018,SEX_MLE,,,,,,,10.9 [9.3-13.4],10.9,9.3,13.4,,2020-05-16T18:14:49+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932767,SA_0000001822,COUNTRY,NGA,AFR,YEAR,Africa,SEX,2018,SEX_MLE,,,,,,,17.2 [13.9-20.4],17.2,13.9,20.4,,2020-05-16T18:14:56+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932875,SA_0000001822,COUNTRY,SVK,EUR,YEAR,Europe,SEX,2018,SEX_MLE,,,,,,,17.4 [16.8-22],17.4,16.8,22.0,,2020-05-16T18:14:58+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923016,SA_0000001822,COUNTRY,AUS,WPR,YEAR,Western Pacific,SEX,2018,SEX_MLE,,,,,,,16 [13.4-17.9],16.0,13.4,17.9,,2020-05-16T18:14:48+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932881,SA_0000001822,COUNTRY,SWE,EUR,YEAR,Europe,SEX,2018,SEX_MLE,,,,,,,13.7 [11.7-16.1],13.7,11.7,16.1,,2020-05-16T18:14:58+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
942308,SA_0000001822,COUNTRY,VUT,WPR,YEAR,Western Pacific,SEX,2018,SEX_BTSX,,,,,,,2.3 [2.1-3.5],2.3,2.1,3.5,,2020-05-16T18:15:00+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932808,SA_0000001822,COUNTRY,PNG,WPR,YEAR,Western Pacific,SEX,2018,SEX_FMLE,,,,,,,0.5 [0.3-0.7],0.5,0.3,0.7,,2020-05-16T18:14:57+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923092,SA_0000001822,COUNTRY,CMR,AFR,YEAR,Africa,SEX,2018,SEX_BTSX,,,,,,,5.7 [4.6-6.7],5.7,4.6,6.7,,2020-05-16T18:14:50+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923118,SA_0000001822,COUNTRY,CUB,AMR,YEAR,Americas,SEX,2018,SEX_MLE,,,,,,,9.3 [7.7-11.3],9.3,7.7,11.3,,2020-05-16T18:14:50+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932668,SA_0000001822,COUNTRY,KNA,AMR,YEAR,Americas,SEX,2018,SEX_MLE,,,,,,,14.1 [12.3-16.4],14.1,12.3,16.4,,2020-05-16T18:14:54+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923490,SA_0000001822,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,SEX,2018,SEX_BTSX,,,,,,,0.4 [0.2-0.8],0.4,0.2,0.8,,2020-05-16T18:14:53+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932698,SA_0000001822,COUNTRY,LTU,EUR,YEAR,Europe,SEX,2018,SEX_MLE,,,,,,,21.3 [19.3-25.4],21.3,19.3,25.4,,2020-05-16T18:14:54+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932694,SA_0000001822,COUNTRY,LSO,AFR,YEAR,Africa,SEX,2018,SEX_FMLE,,,,,,,1.6 [1.1-1.8],1.6,1.1,1.8,,2020-05-16T18:14:54+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932865,SA_0000001822,COUNTRY,SSD,AFR,YEAR,Africa,SEX,2018,SEX_FMLE,,,,,,,.,,,,,2020-05-16T18:14:58+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923452,SA_0000001822,COUNTRY,GNQ,AFR,YEAR,Africa,SEX,2018,SEX_FMLE,,,,,,,3.3 [3.6-5.2],3.3,3.6,5.2,,2020-05-16T18:14:52+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932740,SA_0000001822,COUNTRY,MNE,EUR,YEAR,Europe,SEX,2018,SEX_MLE,,,,,,,18.3 [15.9-21.4],18.3,15.9,21.4,,2020-05-16T18:14:55+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923446,SA_0000001822,COUNTRY,GMB,AFR,YEAR,Africa,SEX,2018,SEX_FMLE,,,,,,,1.2 [0.9-1.4],1.2,0.9,1.4,,2020-05-16T18:14:52+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932773,SA_0000001822,COUNTRY,NIU,WPR,YEAR,Western Pacific,SEX,2018,SEX_MLE,,,,,,,17 [14.3-19.5],17.0,14.3,19.5,,2020-05-16T18:14:56+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923023,SA_0000001822,COUNTRY,BDI,AFR,YEAR,Africa,SEX,2018,SEX_BTSX,,,,,,,7.2 [5.6-8.8],7.2,5.6,8.8,,2020-05-16T18:14:48+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923140,SA_0000001822,COUNTRY,DZA,AFR,YEAR,Africa,SEX,2018,SEX_BTSX,,,,,,,0.9 [0.6-1.5],0.9,0.6,1.5,,2020-05-16T18:14:51+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
913111,SA_0000001822,COUNTRY,ALB,EUR,YEAR,Europe,SEX,2018,SEX_FMLE,,,,,,,2.7 [1.9-2.9],2.7,1.9,2.9,,2020-05-16T18:14:48+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923432,SA_0000001822,COUNTRY,GAB,AFR,YEAR,Africa,SEX,2018,SEX_MLE,,,,,,,13.2 [10.5-15.2],13.2,10.5,15.2,,2020-05-16T18:14:52+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923022,SA_0000001822,COUNTRY,AZE,EUR,YEAR,Europe,SEX,2018,SEX_MLE,,,,,,,7.5 [5.7-9.4],7.5,5.7,9.4,,2020-05-16T18:14:48+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932849,SA_0000001822,COUNTRY,SLE,AFR,YEAR,Africa,SEX,2018,SEX_BTSX,,,,,,,5.7 [4.4-7.1],5.7,4.4,7.1,,2020-05-16T18:14:58+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
942287,SA_0000001822,COUNTRY,UKR,EUR,YEAR,Europe,SEX,2018,SEX_BTSX,,,,,,,8.3 [6.9-10],8.3,6.9,10.0,,2020-05-16T18:14:59+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923093,SA_0000001822,COUNTRY,CMR,AFR,YEAR,Africa,SEX,2018,SEX_FMLE,,,,,,,2.4 [1.9-2.8],2.4,1.9,2.8,,2020-05-16T18:14:50+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923041,SA_0000001822,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,SEX,2018,SEX_BTSX,,,,,,,1.1 [1.4-2.1],1.1,1.4,2.1,,2020-05-16T18:14:49+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923462,SA_0000001822,COUNTRY,GTM,AMR,YEAR,Americas,SEX,2018,SEX_MLE,,,,,,,4 [3-5.4],4.0,3.0,5.4,,2020-05-16T18:14:52+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932660,SA_0000001822,COUNTRY,KHM,WPR,YEAR,Western Pacific,SEX,2018,SEX_BTSX,,,,,,,6.6 [5.1-8.1],6.6,5.1,8.1,,2020-05-16T18:14:54+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932710,SA_0000001822,COUNTRY,MCO,EUR,YEAR,Europe,SEX,2018,SEX_MLE,,,,,,,.,,,,,2020-05-16T18:14:55+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
942275,SA_0000001822,COUNTRY,TUR,EUR,YEAR,Europe,SEX,2018,SEX_BTSX,,,,,,,2.1 [1.6-2.9],2.1,1.6,2.9,,2020-05-16T18:14:59+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932779,SA_0000001822,COUNTRY,NOR,EUR,YEAR,Europe,SEX,2018,SEX_MLE,,,,,,,11.2 [8.4-11.8],11.2,8.4,11.8,,2020-05-16T18:14:56+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923493,SA_0000001822,COUNTRY,ISL,EUR,YEAR,Europe,SEX,2018,SEX_BTSX,,,,,,,9.1 [7.8-10.8],9.1,7.8,10.8,,2020-05-16T18:14:53+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932802,SA_0000001822,COUNTRY,PHL,WPR,YEAR,Western Pacific,SEX,2018,SEX_FMLE,,,,,,,2.8 [2.2-3.4],2.8,2.2,3.4,,2020-05-16T18:14:57+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932771,SA_0000001822,COUNTRY,NIU,WPR,YEAR,Western Pacific,SEX,2018,SEX_BTSX,,,,,,,10.7 [9-12.3],10.7,9.0,12.3,,2020-05-16T18:14:56+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932872,SA_0000001822,COUNTRY,SUR,AMR,YEAR,Americas,SEX,2018,SEX_MLE,,,,,,,8.5 [7.1-10.3],8.5,7.1,10.3,,2020-05-16T18:14:58+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923409,SA_0000001822,COUNTRY,ESP,EUR,YEAR,Europe,SEX,2018,SEX_BTSX,,,,,,,12.7 [11.4-15],12.7,11.4,15.0,,2020-05-16T18:14:51+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932746,SA_0000001822,COUNTRY,MOZ,AFR,YEAR,Africa,SEX,2018,SEX_MLE,,,,,,,3.9 [2.6-5.4],3.9,2.6,5.4,,2020-05-16T18:14:55+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923423,SA_0000001822,COUNTRY,FJI,WPR,YEAR,Western Pacific,SEX,2018,SEX_MLE,,,,,,,5.5 [4.8-7.9],5.5,4.8,7.9,,2020-05-16T18:14:51+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923008,SA_0000001822,COUNTRY,ARM,EUR,YEAR,Europe,SEX,2018,SEX_BTSX,,,,,,,5.6 [4.2-6.8],5.6,4.2,6.8,,2020-05-16T18:14:48+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923436,SA_0000001822,COUNTRY,GEO,EUR,YEAR,Europe,SEX,2018,SEX_BTSX,,,,,,,8.3 [6.8-9.6],8.3,6.8,9.6,,2020-05-16T18:14:52+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923028,SA_0000001822,COUNTRY,BEL,EUR,YEAR,Europe,SEX,2018,SEX_MLE,,,,,,,17.2 [12.6-17.6],17.2,12.6,17.6,,2020-05-16T18:14:48+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923507,SA_0000001822,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,SEX,2018,SEX_MLE,,,,,,,1.2 [0.7-2.4],1.2,0.7,2.4,,2020-05-16T18:14:53+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932701,SA_0000001822,COUNTRY,LUX,EUR,YEAR,Europe,SEX,2018,SEX_MLE,,,,,,,19.5 [16.7-22.2],19.5,16.7,22.2,,2020-05-16T18:14:55+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923424,SA_0000001822,COUNTRY,FRA,EUR,YEAR,Europe,SEX,2018,SEX_BTSX,,,,,,,12.3 [11.7-15.6],12.3,11.7,15.6,,2020-05-16T18:14:51+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923434,SA_0000001822,COUNTRY,GBR,EUR,YEAR,Europe,SEX,2018,SEX_FMLE,,,,,,,5.4 [4.1-5.5],5.4,4.1,5.5,,2020-05-16T18:14:52+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
942306,SA_0000001822,COUNTRY,VNM,WPR,YEAR,Western Pacific,SEX,2018,SEX_FMLE,,,,,,,3.5 [2.6-4.2],3.5,2.6,4.2,,2020-05-16T18:15:00+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923412,SA_0000001822,COUNTRY,EST,EUR,YEAR,Europe,SEX,2018,SEX_BTSX,,,,,,,9.2 [17.5-21.9],9.2,17.5,21.9,,2020-05-16T18:14:51+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923459,SA_0000001822,COUNTRY,GRD,AMR,YEAR,Americas,SEX,2018,SEX_MLE,,,,,,,15.1 [15.6-21],15.1,15.6,21.0,,2020-05-16T18:14:52+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923123,SA_0000001822,COUNTRY,CZE,EUR,YEAR,Europe,SEX,2018,SEX_FMLE,,,,,,,7 [5.9-8],7.0,5.9,8.0,,2020-05-16T18:14:50+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
942282,SA_0000001822,COUNTRY,TZA,AFR,YEAR,Africa,SEX,2018,SEX_FMLE,,,,,,,4.1 [3.2-4.7],4.1,3.2,4.7,,2020-05-16T18:14:59+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923069,SA_0000001822,COUNTRY,BTN,SEAR,YEAR,South-East Asia,SEX,2018,SEX_FMLE,,,,,,,0.2 [0.1-0.4],0.2,0.1,0.4,,2020-05-16T18:14:49+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932737,SA_0000001822,COUNTRY,MMR,SEAR,YEAR,South-East Asia,SEX,2018,SEX_MLE,,,,,,,8.4 [6.2-11.2],8.4,6.2,11.2,,2020-05-16T18:14:55+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923406,SA_0000001822,COUNTRY,ERI,AFR,YEAR,Africa,SEX,2018,SEX_BTSX,,,,,,,1.4 [0.9-2.2],1.4,0.9,2.2,,2020-05-16T18:14:51+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923097,SA_0000001822,COUNTRY,COD,AFR,YEAR,Africa,SEX,2018,SEX_MLE,,,,,,,3.2 [1.8-4.9],3.2,1.8,4.9,,2020-05-16T18:14:50+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923081,SA_0000001822,COUNTRY,CHE,EUR,YEAR,Europe,SEX,2018,SEX_FMLE,,,,,,,5.6 [3.8-5.4],5.6,3.8,5.4,,2020-05-16T18:14:49+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923463,SA_0000001822,COUNTRY,GUY,AMR,YEAR,Americas,SEX,2018,SEX_BTSX,,,,,,,6.9 [5.8-8.1],6.9,5.8,8.1,,2020-05-16T18:14:52+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
942288,SA_0000001822,COUNTRY,UKR,EUR,YEAR,Europe,SEX,2018,SEX_FMLE,,,,,,,3.7 [2.7-4],3.7,2.7,4.0,,2020-05-16T18:14:59+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923487,SA_0000001822,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,SEX,2018,SEX_BTSX,,,,,,,1 [0.4-1.8],1.0,0.4,1.8,,2020-05-16T18:14:53+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932899,SA_0000001822,COUNTRY,THA,SEAR,YEAR,South-East Asia,SEX,2018,SEX_MLE,,,,,,,13.4 [21.1-27.5],13.4,21.1,27.5,,2020-05-16T18:14:59+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932775,SA_0000001822,COUNTRY,NLD,EUR,YEAR,Europe,SEX,2018,SEX_FMLE,,,,,,,4.5 [3.4-4.6],4.5,3.4,4.6,,2020-05-16T18:14:56+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923495,SA_0000001822,COUNTRY,ISL,EUR,YEAR,Europe,SEX,2018,SEX_MLE,,,,,,,13.9 [11.9-16.4],13.9,11.9,16.4,,2020-05-16T18:14:53+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932816,SA_0000001822,COUNTRY,PRT,EUR,YEAR,Europe,SEX,2018,SEX_BTSX,,,,,,,12 [10.9-14.9],12.0,10.9,14.9,,2020-05-16T18:14:57+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923417,SA_0000001822,COUNTRY,ETH,AFR,YEAR,Africa,SEX,2018,SEX_MLE,,,,,,,3.9 [2.4-5.6],3.9,2.4,5.6,,2020-05-16T18:14:51+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932828,SA_0000001822,COUNTRY,RUS,EUR,YEAR,Europe,SEX,2018,SEX_BTSX,,,,,,,11.2 [9.3-13],11.2,9.3,13.0,,2020-05-16T18:14:57+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923466,SA_0000001822,COUNTRY,HND,AMR,YEAR,Americas,SEX,2018,SEX_BTSX,,,,,,,3.8 [2.9-4.8],3.8,2.9,4.8,,2020-05-16T18:14:52+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932677,SA_0000001822,COUNTRY,LAO,WPR,YEAR,Western Pacific,SEX,2018,SEX_MLE,,,,,,,17.1 [14.3-20.4],17.1,14.3,20.4,,2020-05-16T18:14:54+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932661,SA_0000001822,COUNTRY,KHM,WPR,YEAR,Western Pacific,SEX,2018,SEX_FMLE,,,,,,,2.7 [2-3.2],2.7,2.0,3.2,,2020-05-16T18:14:54+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932729,SA_0000001822,COUNTRY,MLI,AFR,YEAR,Africa,SEX,2018,SEX_BTSX,,,,,,,1.3 [0.7-2],1.3,0.7,2.0,,2020-05-16T18:14:55+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923029,SA_0000001822,COUNTRY,BEN,AFR,YEAR,Africa,SEX,2018,SEX_BTSX,,,,,,,2.8 [1.9-3.8],2.8,1.9,3.8,,2020-05-16T18:14:48+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932662,SA_0000001822,COUNTRY,KHM,WPR,YEAR,Western Pacific,SEX,2018,SEX_MLE,,,,,,,10.9 [8.6-13.6],10.9,8.6,13.6,,2020-05-16T18:14:54+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
932689,SA_0000001822,COUNTRY,LCA,AMR,YEAR,Americas,SEX,2018,SEX_MLE,,,,,,,17.2 [18.5-24.8],17.2,18.5,24.8,,2020-05-16T18:14:54+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923101,SA_0000001822,COUNTRY,COK,WPR,YEAR,Western Pacific,SEX,2018,SEX_BTSX,,,,,,,.,,,,,2020-05-16T18:14:50+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
923502,SA_0000001822,COUNTRY,JAM,AMR,YEAR,Americas,SEX,2018,SEX_BTSX,,,,,,,4.2 [4.1-5.9],4.2,4.1,5.9,,2020-05-16T18:14:53+02:00,2016-2018,2016-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
