Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
4909462,SA_0000001523,COUNTRY,SVN,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,1.38,,,,,2014-01-03T08:39:03+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909443,SA_0000001523,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:41+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898971,SA_0000001523,COUNTRY,PRK,YEAR,SEAR,South-East Asia,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:48+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898778,SA_0000001523,COUNTRY,KNA,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,7.28,,,,,2014-01-03T08:39:00+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880307,SA_0000001523,COUNTRY,AZE,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,0.51,,,,,2014-01-03T08:38:22+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890097,SA_0000001523,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:35+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4899015,SA_0000001523,COUNTRY,SLE,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,5.99,,,,,2014-01-03T08:39:02+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889472,SA_0000001523,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:32+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898845,SA_0000001523,COUNTRY,MEX,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,1.16,,,,,2014-01-03T08:39:21+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890079,SA_0000001523,COUNTRY,HUN,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,1.63,,,,,2014-01-03T08:38:41+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889406,SA_0000001523,COUNTRY,COG,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,0.51,,,,,2014-01-03T08:38:30+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898958,SA_0000001523,COUNTRY,PLW,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:56+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909545,SA_0000001523,COUNTRY,UZB,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,,,,,missing data,2014-01-10T13:28:43+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880327,SA_0000001523,COUNTRY,BGD,YEAR,SEAR,South-East Asia,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,1.95,,,,,2014-01-03T08:38:23+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909515,SA_0000001523,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:43+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889396,SA_0000001523,COUNTRY,CIV,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:47+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889446,SA_0000001523,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,,,,,missing data,2014-01-10T13:28:48+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898978,SA_0000001523,COUNTRY,PRY,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,12.39,,,,,2014-01-03T08:38:57+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898802,SA_0000001523,COUNTRY,LCA,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,25.93,,,,,2014-01-03T08:39:00+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880344,SA_0000001523,COUNTRY,BIH,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,10.86,,,,,2014-01-03T08:38:25+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898805,SA_0000001523,COUNTRY,LKA,YEAR,SEAR,South-East Asia,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,1.2,,,,,2014-01-03T08:39:17+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880270,SA_0000001523,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,,,,,missing data,2014-01-10T13:28:29+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889365,SA_0000001523,COUNTRY,BRN,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,,,,,missing data,2014-01-10T13:28:46+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889379,SA_0000001523,COUNTRY,CAN,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,24.48,,,,,2014-01-03T08:38:27+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909562,SA_0000001523,COUNTRY,WSM,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,,,,,missing data,2014-01-10T13:28:57+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889401,SA_0000001523,COUNTRY,CMR,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,1.44,,,,,2014-01-03T08:38:27+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889380,SA_0000001523,COUNTRY,CAN,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,23.1,,,,,2014-01-03T08:39:14+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880286,SA_0000001523,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,,,,,missing data,2014-01-10T13:29:00+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898885,SA_0000001523,COUNTRY,MUS,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,1.36,,,,,2014-01-03T08:38:50+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898846,SA_0000001523,COUNTRY,MEX,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:54+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889425,SA_0000001523,COUNTRY,CPV,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,2.28,,,,,2014-01-03T08:39:19+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889390,SA_0000001523,COUNTRY,CHN,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,1.31,,,,,2014-01-03T08:38:29+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898933,SA_0000001523,COUNTRY,NZL,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,,,,,missing data,2014-01-10T13:28:39+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898941,SA_0000001523,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,,,,,missing data,2014-01-10T13:28:56+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909574,SA_0000001523,COUNTRY,ZMB,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,2.05,,,,,2014-01-03T08:39:13+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890028,SA_0000001523,COUNTRY,GHA,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,0.86,,,,,2014-01-03T08:38:38+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909454,SA_0000001523,COUNTRY,SUR,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,1.3,,,,,2014-01-03T08:39:17+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898938,SA_0000001523,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:56+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4899018,SA_0000001523,COUNTRY,SLV,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,0.76,,,,,2014-01-03T08:38:35+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889457,SA_0000001523,COUNTRY,DNK,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,5.92,,,,,2014-01-03T08:38:33+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909519,SA_0000001523,COUNTRY,TUR,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,32.61,,,,,2014-01-03T08:39:08+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898844,SA_0000001523,COUNTRY,MDV,YEAR,SEAR,South-East Asia,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,,,,,missing data,2014-01-10T13:28:53+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898932,SA_0000001523,COUNTRY,NRU,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,,,,,missing data,2014-01-10T13:28:38+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909544,SA_0000001523,COUNTRY,UZB,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:43+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898894,SA_0000001523,COUNTRY,MYS,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,60.96,,,,,2014-01-03T08:38:49+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880296,SA_0000001523,COUNTRY,ATG,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:45+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909485,SA_0000001523,COUNTRY,TCD,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,2.16,,,,,2014-01-03T08:38:28+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889480,SA_0000001523,COUNTRY,ESP,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,7.74,,,,,2014-01-03T08:39:04+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898999,SA_0000001523,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:58+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909444,SA_0000001523,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:41+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890025,SA_0000001523,COUNTRY,GEO,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:33+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889405,SA_0000001523,COUNTRY,COD,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,2.3,,,,,2014-01-03T08:39:14+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898796,SA_0000001523,COUNTRY,LBR,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,7.41,,,,,2014-01-03T08:38:47+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889394,SA_0000001523,COUNTRY,CIV,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,1.02,,,,,2014-01-03T08:38:30+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898880,SA_0000001523,COUNTRY,MOZ,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,3.59,,,,,2014-01-03T08:38:52+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898875,SA_0000001523,COUNTRY,MNG,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,0.55,,,,,2014-01-03T08:39:21+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890046,SA_0000001523,COUNTRY,GNQ,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:49+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898990,SA_0000001523,COUNTRY,RUS,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,36.85,,,,,2014-01-03T08:38:59+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880324,SA_0000001523,COUNTRY,BFA,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:46+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890123,SA_0000001523,COUNTRY,JPN,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,,,,,missing data,2014-01-10T13:28:35+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909458,SA_0000001523,COUNTRY,SVK,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,0.77,,,,,2014-01-03T08:39:02+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898829,SA_0000001523,COUNTRY,MCO,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,,,,,missing data,2014-01-10T13:28:38+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880341,SA_0000001523,COUNTRY,BHS,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,9.25,,,,,2014-01-03T08:38:22+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898943,SA_0000001523,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:39+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889432,SA_0000001523,COUNTRY,CUB,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:47+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909480,SA_0000001523,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,1.87,,,,,2014-01-03T08:39:05+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898884,SA_0000001523,COUNTRY,MRT,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,,,,,missing data,2014-01-10T13:28:54+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890063,SA_0000001523,COUNTRY,GUY,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,,,,,missing data,2014-01-10T13:28:50+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889504,SA_0000001523,COUNTRY,FSM,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:37+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909456,SA_0000001523,COUNTRY,SUR,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,6.07,,,,,2014-01-03T08:39:04+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890037,SA_0000001523,COUNTRY,GMB,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:49+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890039,SA_0000001523,COUNTRY,GMB,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,4.2,,,,,2014-01-03T08:39:14+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889428,SA_0000001523,COUNTRY,CRI,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,7.4,,,,,2014-01-03T08:39:14+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890060,SA_0000001523,COUNTRY,GUY,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,,,,,missing data,2014-01-10T13:28:34+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880351,SA_0000001523,COUNTRY,BLZ,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,1.84,,,,,2014-01-03T08:38:24+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880361,SA_0000001523,COUNTRY,BRA,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,1.76,,,,,2014-01-03T08:38:25+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880272,SA_0000001523,COUNTRY,AGO,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,7.34,,,,,2014-01-03T08:38:20+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909520,SA_0000001523,COUNTRY,TUR,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,21.94,,,,,2014-01-03T08:39:08+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890031,SA_0000001523,COUNTRY,GHA,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,1.36,,,,,2014-01-03T08:38:38+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890107,SA_0000001523,COUNTRY,ISR,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,10.2,,,,,2014-01-03T08:39:15+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890067,SA_0000001523,COUNTRY,HND,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,,,,,missing data,2014-01-10T13:28:34+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880329,SA_0000001523,COUNTRY,BGD,YEAR,SEAR,South-East Asia,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,18.33,,,,,2014-01-03T08:39:19+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880310,SA_0000001523,COUNTRY,AZE,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,1.91,,,,,2014-01-03T08:38:22+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889483,SA_0000001523,COUNTRY,EST,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,24.55,,,,,2014-01-03T08:38:35+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4899004,SA_0000001523,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,,,,,missing data,2014-01-10T13:28:41+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889478,SA_0000001523,COUNTRY,ESP,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,0.94,,,,,2014-01-03T08:39:04+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889456,SA_0000001523,COUNTRY,DNK,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,21.75,,,,,2014-01-03T08:38:33+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880364,SA_0000001523,COUNTRY,BRB,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:45+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889507,SA_0000001523,COUNTRY,GAB,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,1.73,,,,,2014-01-03T08:38:37+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880279,SA_0000001523,COUNTRY,AND,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,1.22,,,,,2014-01-03T08:38:19+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890102,SA_0000001523,COUNTRY,ISL,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,13.84,,,,,2014-01-03T08:38:42+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909453,SA_0000001523,COUNTRY,STP,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,2.31,,,,,2014-01-03T08:39:01+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
