Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
3228461,SA_0000001398,COUNTRY,URY,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,0,,,,,2018-09-21T08:24:07+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228480,SA_0000001398,COUNTRY,VNM,WPR,YEAR,Western Pacific,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,91.5,,,,,2018-09-21T08:24:08+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148691,SA_0000001398,COUNTRY,CAF,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,0.7,,,,,2018-09-21T08:24:12+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3111584,SA_0000001398,COUNTRY,ARE,EMR,YEAR,Eastern Mediterranean,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,10.1,,,,,2018-09-21T08:24:11+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187234,SA_0000001398,COUNTRY,KHM,WPR,YEAR,Western Pacific,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,0.1,,,,,2018-09-21T08:24:05+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228377,SA_0000001398,COUNTRY,SUR,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,2.8,,,,,2018-09-21T08:24:13+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187233,SA_0000001398,COUNTRY,KHM,WPR,YEAR,Western Pacific,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,88.1,,,,,2018-09-21T08:24:08+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228357,SA_0000001398,COUNTRY,SMR,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,No data,,,,,2018-09-21T08:24:04+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228433,SA_0000001398,COUNTRY,TTO,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,1.7,,,,,2018-09-21T08:24:03+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228393,SA_0000001398,COUNTRY,SWZ,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,59.3,,,,,2018-09-21T08:24:09+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148802,SA_0000001398,COUNTRY,ETH,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,8.3,,,,,2018-09-21T08:24:14+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228418,SA_0000001398,COUNTRY,TJK,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,60.9,,,,,2018-09-21T08:24:12+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148790,SA_0000001398,COUNTRY,ERI,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,0.2,,,,,2018-09-21T08:24:04+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228344,SA_0000001398,COUNTRY,SLB,WPR,YEAR,Western Pacific,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,93.3,,,,,2018-09-21T08:24:06+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148656,SA_0000001398,COUNTRY,BLR,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,22.8,,,,,2018-09-21T08:24:11+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228455,SA_0000001398,COUNTRY,UGA,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,0.1,,,,,2018-09-21T08:24:13+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148799,SA_0000001398,COUNTRY,EST,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,7.4,,,,,2018-09-21T08:24:05+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228432,SA_0000001398,COUNTRY,TTO,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,57.9,,,,,2018-09-21T08:24:09+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228365,SA_0000001398,COUNTRY,SRB,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,0.1,,,,,2018-09-21T08:24:14+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187355,SA_0000001398,COUNTRY,MUS,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,30.8,,,,,2018-09-21T08:24:06+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228462,SA_0000001398,COUNTRY,URY,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,21.1,,,,,2018-09-21T08:24:05+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228454,SA_0000001398,COUNTRY,UGA,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,3.1,,,,,2018-09-21T08:24:15+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148853,SA_0000001398,COUNTRY,GRC,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,1.3,,,,,2018-09-21T08:24:03+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3111572,SA_0000001398,COUNTRY,AGO,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,70.3,,,,,2018-09-21T08:24:06+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148805,SA_0000001398,COUNTRY,FIN,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,9.1,,,,,2018-09-21T08:24:09+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228384,SA_0000001398,COUNTRY,SVN,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,41.4,,,,,2018-09-21T08:24:05+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187381,SA_0000001398,COUNTRY,NIU,WPR,YEAR,Western Pacific,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,56.3,,,,,2018-09-21T08:24:16+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148786,SA_0000001398,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,33.1,,,,,2018-09-21T08:24:15+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148705,SA_0000001398,COUNTRY,CHN,WPR,YEAR,Western Pacific,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,0,,,,,2018-09-21T08:24:03+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148726,SA_0000001398,COUNTRY,COK,WPR,YEAR,Western Pacific,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,52.2,,,,,2018-09-21T08:24:10+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187302,SA_0000001398,COUNTRY,MDA,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,2,,,,,2018-09-21T08:24:10+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187415,SA_0000001398,COUNTRY,PAN,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,19.4,,,,,2018-09-21T08:24:05+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148807,SA_0000001398,COUNTRY,FIN,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,20.6,,,,,2018-09-21T08:24:01+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187387,SA_0000001398,COUNTRY,NLD,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,16.4,,,,,2018-09-21T08:24:07+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148863,SA_0000001398,COUNTRY,GTM,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,2.1,,,,,2018-09-21T08:24:11+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228443,SA_0000001398,COUNTRY,TUR,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,8.6,,,,,2018-09-21T08:24:03+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3111570,SA_0000001398,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,No data,,,,,2018-09-21T08:24:14+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148683,SA_0000001398,COUNTRY,BTN,SEAR,YEAR,South-East Asia,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,4.2,,,,,2018-09-21T08:24:12+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187287,SA_0000001398,COUNTRY,LUX,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,20,,,,,2018-09-21T08:24:12+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148815,SA_0000001398,COUNTRY,FRA,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,58.8,,,,,2018-09-21T08:24:13+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187245,SA_0000001398,COUNTRY,KOR,WPR,YEAR,Western Pacific,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,22.2,,,,,2018-09-21T08:24:16+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187343,SA_0000001398,COUNTRY,MNG,WPR,YEAR,Western Pacific,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,54.5,,,,,2018-09-21T08:24:08+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187398,SA_0000001398,COUNTRY,NRU,WPR,YEAR,Western Pacific,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,0,,,,,2018-09-21T08:24:01+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228479,SA_0000001398,COUNTRY,VEN,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,0.3,,,,,2018-09-21T08:24:11+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228306,SA_0000001398,COUNTRY,PRT,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,7.7,,,,,2018-09-21T08:24:01+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187308,SA_0000001398,COUNTRY,MDG,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,8.2,,,,,2018-09-21T08:24:10+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148840,SA_0000001398,COUNTRY,GMB,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,8.5,,,,,2018-09-21T08:24:10+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148718,SA_0000001398,COUNTRY,COD,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,0.7,,,,,2018-09-21T08:24:12+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228457,SA_0000001398,COUNTRY,UKR,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,0.8,,,,,2018-09-21T08:24:03+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187303,SA_0000001398,COUNTRY,MDA,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,25.2,,,,,2018-09-21T08:24:05+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3111579,SA_0000001398,COUNTRY,ALB,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,26.5,,,,,2018-09-21T08:24:03+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148671,SA_0000001398,COUNTRY,BRA,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,3.4,,,,,2018-09-21T08:24:02+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187237,SA_0000001398,COUNTRY,KIR,WPR,YEAR,Western Pacific,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,100,,,,,2018-09-21T08:24:06+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228363,SA_0000001398,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,No data,,,,,2018-09-21T08:24:08+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148793,SA_0000001398,COUNTRY,ESP,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,0,,,,,2018-09-21T08:24:11+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148791,SA_0000001398,COUNTRY,ERI,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,0.1,,,,,2018-09-21T08:24:06+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187368,SA_0000001398,COUNTRY,NAM,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,10.4,,,,,2018-09-21T08:24:02+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148703,SA_0000001398,COUNTRY,CHL,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,33.1,,,,,2018-09-21T08:24:15+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148771,SA_0000001398,COUNTRY,DNK,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,44.7,,,,,2018-09-21T08:24:03+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3111588,SA_0000001398,COUNTRY,ARG,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,39.9,,,,,2018-09-21T08:24:13+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187400,SA_0000001398,COUNTRY,NRU,WPR,YEAR,Western Pacific,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,3.7,,,,,2018-09-21T08:24:16+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148690,SA_0000001398,COUNTRY,CAF,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,0,,,,,2018-09-21T08:24:12+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148663,SA_0000001398,COUNTRY,BLZ,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,1.9,,,,,2018-09-21T08:24:00+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228460,SA_0000001398,COUNTRY,URY,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,35.2,,,,,2018-09-21T08:24:05+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187258,SA_0000001398,COUNTRY,LBN,EMR,YEAR,Eastern Mediterranean,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,1.5,,,,,2018-09-21T08:24:13+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148817,SA_0000001398,COUNTRY,FSM,WPR,YEAR,Western Pacific,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,0.6,,,,,2018-09-21T08:24:06+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148736,SA_0000001398,COUNTRY,CPV,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,55,,,,,2018-09-21T08:24:14+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228327,SA_0000001398,COUNTRY,RWA,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,0.2,,,,,2018-09-21T08:24:04+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187205,SA_0000001398,COUNTRY,ITA,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,25.4,,,,,2018-09-21T08:24:01+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228291,SA_0000001398,COUNTRY,PLW,WPR,YEAR,Western Pacific,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,No data,,,,,2018-09-21T08:24:08+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187171,SA_0000001398,COUNTRY,HTI,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,97.3,,,,,2018-09-21T08:24:11+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228389,SA_0000001398,COUNTRY,SWE,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,1.7,,,,,2018-09-21T08:24:14+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228374,SA_0000001398,COUNTRY,STP,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,0,,,,,2018-09-21T08:24:11+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148782,SA_0000001398,COUNTRY,ECU,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,17.8,,,,,2018-09-21T08:24:15+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228312,SA_0000001398,COUNTRY,QAT,EMR,YEAR,Eastern Mediterranean,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,25.9,,,,,2018-09-21T08:24:05+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228322,SA_0000001398,COUNTRY,RUS,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,38.6,,,,,2018-09-21T08:24:03+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187334,SA_0000001398,COUNTRY,MMR,SEAR,YEAR,South-East Asia,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,0,,,,,2018-09-21T08:24:01+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187225,SA_0000001398,COUNTRY,KEN,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,39.8,,,,,2018-09-21T08:24:09+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148650,SA_0000001398,COUNTRY,BHS,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,41.2,,,,,2018-09-21T08:24:04+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148810,SA_0000001398,COUNTRY,FJI,WPR,YEAR,Western Pacific,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,28.9,,,,,2018-09-21T08:24:03+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228429,SA_0000001398,COUNTRY,TON,WPR,YEAR,Western Pacific,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,0,,,,,2018-09-21T08:24:16+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187418,SA_0000001398,COUNTRY,PER,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,0,,,,,2018-09-21T08:24:13+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148665,SA_0000001398,COUNTRY,BOL,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,1.6,,,,,2018-09-21T08:24:09+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148756,SA_0000001398,COUNTRY,DEU,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,52.6,,,,,2018-09-21T08:24:07+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187420,SA_0000001398,COUNTRY,PER,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,8.1,,,,,2018-09-21T08:24:09+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148739,SA_0000001398,COUNTRY,CPV,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,45,,,,,2018-09-21T08:24:04+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187228,SA_0000001398,COUNTRY,KEN,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,1.8,,,,,2018-09-21T08:24:09+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187392,SA_0000001398,COUNTRY,NOR,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,36.7,,,,,2018-09-21T08:24:16+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148680,SA_0000001398,COUNTRY,BTN,SEAR,YEAR,South-East Asia,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,46.2,,,,,2018-09-21T08:24:16+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148868,SA_0000001398,COUNTRY,HND,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,46.6,,,,,2018-09-21T08:24:07+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187327,SA_0000001398,COUNTRY,MLI,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,0,,,,,2018-09-21T08:24:00+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3228317,SA_0000001398,COUNTRY,ROU,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,0,,,,,2018-09-21T08:24:03+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187339,SA_0000001398,COUNTRY,MNE,EUR,YEAR,Europe,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,44.1,,,,,2018-09-21T08:24:05+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3148722,SA_0000001398,COUNTRY,COG,AFR,YEAR,Africa,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_SPIRITS,,,,,,,10.3,,,,,2018-09-21T08:24:02+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187269,SA_0000001398,COUNTRY,LCA,AMR,YEAR,Americas,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_BEER,,,,,,,35.4,,,,,2018-09-21T08:24:11+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3187396,SA_0000001398,COUNTRY,NPL,SEAR,YEAR,South-East Asia,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_WINE,,,,,,,49,,,,,2018-09-21T08:24:02+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3111569,SA_0000001398,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,ALCOHOLTYPE,2016,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,No data,,,,,2018-09-21T08:24:02+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
